source_pricelist,source_page,source_line,section,context,product_name,article_number,dimensions_mm,weight_kg,price_eur_ex_vat,eur_usd_rate,price_usd_ex_vat,price_usd_rounded,retail_suffix_note,new_product_marker,raw_line
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,16,51,SOLAR CABLES,Solar Cable (6 mm²) with pre-assembled male and female MC4 (PV-ST01) connectors,Length 20 m,SCA002000100,,,80.00,1.1461,91.69,92,,,"Length 20 m SCA002000100 √ € 80,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,16,53,SOLAR CABLES,Solar Cable (6 mm²) with pre-assembled male and female MC4 (PV-ST01) connectors,"Solar adapter cable MC4 male to MC3 female, length 15 cm",SCA500100000,,,7.00,1.1461,8.02,8,,,"Solar adapter cable MC4 male to MC3 female, length 15 cm SCA500100000 √ € 7,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,16,54,SOLAR CABLES,Solar Cable (6 mm²) with pre-assembled male and female MC4 (PV-ST01) connectors,"Solar adapter cable MC4 female to MC3 male, length 15 cm",SCA500200000,,,7.00,1.1461,8.02,8,,,"Solar adapter cable MC4 female to MC3 male, length 15 cm SCA500200000 √ € 7,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,16,56,SOLAR CABLES,Solar Cable (6 mm²) with pre-assembled male and female MC4 (PV-ST01) connectors,"Solar connector pair MC4 Solar splitter pair MC4-Y, 1x M-2F / 1x F-2M",SCA520500000,,,14.00,1.1461,16.05,16,,,"Solar connector pair MC4 Solar splitter pair MC4-Y, 1x M-2F / 1x F-2M SCA520500000 √ € 14,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,16,57,SOLAR CABLES,Solar Cable (6 mm²) with pre-assembled male and female MC4 (PV-ST01) connectors,"Solar connector pair MC4, 1x Male / 1x Female",SCA520300000,,,10.00,1.1461,11.46,11,,,"Solar connector pair MC4, 1x Male / 1x Female SCA520300000 √ € 10,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,7,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/250 VE.Direct IEC,PIN121251100,86 x 165 x 260,2.4,93.00,1.1461,106.59,107,,,"Inverter 12/250 VE.Direct IEC PIN121251100 86 x 165 x 260 √ 2,4 € 93,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,8,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/250 VE.Direct AU/NZ (AS/NZS 3112),PIN121251300,86 x 165 x 260,2.4,93.00,1.1461,106.59,107,,,"Inverter 12/250 VE.Direct AU/NZ (AS/NZS 3112) PIN121251300 86 x 165 x 260 √ 2,4 € 93,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,9,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/250 VE.Direct UK (BS 1363),PIN121251400,86 x 165 x 260,2.4,93.00,1.1461,106.59,107,,,"Inverter 12/250 VE.Direct UK (BS 1363) PIN121251400 86 x 165 x 260 √ 2,4 € 93,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,11,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/375 VE.Direct IEC,PIN121371100,86 x 165 x 260,3.0,120.00,1.1461,137.53,138,,,"Inverter 12/375 VE.Direct IEC PIN121371100 86 x 165 x 260 √ 3,0 € 120,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,12,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/375 VE.Direct AU/NZ (AS/NZS 3112),PIN121371300,86 x 165 x 260,3.0,120.00,1.1461,137.53,138,,,"Inverter 12/375 VE.Direct AU/NZ (AS/NZS 3112) PIN121371300 86 x 165 x 260 √ 3,0 € 120,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,13,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/375 VE.Direct UK (BS 1363),PIN121371400,86 x 165 x 260,3.0,120.00,1.1461,137.53,138,,,"Inverter 12/375 VE.Direct Inverter 12/375 VE.Direct UK (BS 1363) PIN121371400 86 x 165 x 260 √ 3,0 € 120,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,15,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/500 VE.Direct IEC,PIN121501100,86 x 172 x 275,3.9,150.00,1.1461,171.91,172,,,"Inverter 12/500 VE.Direct IEC PIN121501100 86 x 172 x 275 √ 3,9 € 150,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,16,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/500 VE.Direct AU/NZ (AS/NZS 3112),PIN121501300,86 x 172 x 275,3.9,150.00,1.1461,171.91,172,,,"Inverter 12/500 VE.Direct AU/NZ (AS/NZS 3112) PIN121501300 86 x 172 x 275 √ 3,9 € 150,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,17,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/500 VE.Direct UK (BS 1363),PIN121501400,86 x 172 x 275,3.9,150.00,1.1461,171.91,172,,,"Inverter 12/500 VE.Direct UK (BS 1363) PIN121501400 86 x 172 x 275 √ 3,9 € 150,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,19,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/800 VE.Direct IEC,PIN121801100,105 x 216 x 305,5.5,243.00,1.1461,278.50,278,,,"Inverter 12/800 VE.Direct IEC PIN121801100 105 x 216 x 305 √ 5,5 € 243,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,20,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/800 VE.Direct AU/NZ (AS/NZS 3112),PIN121801300,105 x 216 x 305,5.5,243.00,1.1461,278.50,278,,,"Inverter 12/800 VE.Direct AU/NZ (AS/NZS 3112) PIN121801300 105 x 216 x 305 √ 5,5 € 243,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,21,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/800 VE.Direct UK (BS 1363),PIN121801400,105 x 216 x 305,5.5,243.00,1.1461,278.50,278,,,"Inverter 12/800 VE.Direct UK (BS 1363) PIN121801400 105 x 216 x 305 √ 5,5 € 243,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,23,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/1200 VE.Direct IEC,PIN122121110,117 x 232 x 362,7.4,286.00,1.1461,327.78,328,,,"Inverter 12/1200 VE.Direct IEC PIN122121110 117 x 232 x 362 √ 7,4 € 286,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,24,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/1200 VE.Direct AU/NZ,PIN122121310,117 x 232 x 362,7.4,286.00,1.1461,327.78,328,,,"Inverter 12/1200 VE.Direct AU/NZ PIN122121310 117 x 232 x 362 √ 7,4 € 286,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,25,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/1200 VE.Direct UK (BS 1363),PIN122121410,117 x 232 x 362,7.4,286.00,1.1461,327.78,328,,,"Inverter 12/1200 VE.Direct UK (BS 1363) PIN122121410 117 x 232 x 362 √ 7,4 € 286,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,27,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/1600 VE.Direct IEC,PIN122161100,117 x 231 x 395,7.4,333.00,1.1461,381.65,382,,,"Inverter 12/1600 VE.Direct IEC PIN122161100 117 x 231 x 395 √ 7,4 € 333,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,28,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/1600 VE.Direct AU/NZ,PIN122161300,117 x 231 x 395,7.4,333.00,1.1461,381.65,382,,,"Inverter 12/1600 VE.Direct AU/NZ PIN122161300 117 x 231 x 395 √ 7,4 € 333,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,29,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 12/1600 VE.Direct UK,PIN122161400,117 x 231 x 395,7.4,333.00,1.1461,381.65,382,,,"Inverter 12/1600 VE.Direct UK PIN122161400 117 x 231 x 395 √ 7,4 € 333,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,31,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 24/250 VE.Direct IEC,PIN241251100,86 x 165 x 260,2.4,103.00,1.1461,118.05,118,,,"Inverter 24/250 VE.Direct IEC PIN241251100 86 x 165 x 260 √ 2,4 € 103,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,32,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 24/250 VE.Direct AU/NZ (AS/NZS 3112),PIN241251300,86 x 165 x 260,2.4,103.00,1.1461,118.05,118,,,"Inverter 24/250 VE.Direct AU/NZ (AS/NZS 3112) PIN241251300 86 x 165 x 260 √ 2,4 € 103,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,33,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,,Inverter 24/250 VE.Direct UK (BS 1363),PIN241251400,86 x 165 x 260,2.4,103.00,1.1461,118.05,118,,,"VE.Direct Inverter app Inverter 24/250 VE.Direct UK (BS 1363) PIN241251400 86 x 165 x 260 √ 2,4 € 103,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,35,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 24/375 VE.Direct IEC,PIN241371100,86 x 165 x 260,3.0,133.00,1.1461,152.43,152,,,"dongle needed) Inverter 24/375 VE.Direct IEC PIN241371100 86 x 165 x 260 √ 3,0 € 133,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,36,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 24/375 VE.Direct AU/NZ (AS/NZS 3112),PIN241371300,86 x 165 x 260,3.0,133.00,1.1461,152.43,152,,,"Inverter 24/375 VE.Direct AU/NZ (AS/NZS 3112) PIN241371300 86 x 165 x 260 √ 3,0 € 133,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,37,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 24/375 VE.Direct UK (BS 1363),PIN241371400,86 x 165 x 260,3.0,133.00,1.1461,152.43,152,,,"Inverter 24/375 VE.Direct UK (BS 1363) PIN241371400 86 x 165 x 260 √ 3,0 € 133,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,39,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 24/500 VE.Direct IEC,PIN241501100,86 x 172 x 275,3.9,166.00,1.1461,190.25,190,,,"Inverter 24/500 VE.Direct IEC PIN241501100 86 x 172 x 275 √ 3,9 € 166,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,40,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 24/500 VE.Direct AU/NZ (AS/NZS 3112),PIN241501300,86 x 172 x 275,3.9,166.00,1.1461,190.25,190,,,"Inverter 24/500 VE.Direct AU/NZ (AS/NZS 3112) PIN241501300 86 x 172 x 275 √ 3,9 € 166,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,41,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 24/500 VE.Direct UK (BS 1363),PIN241501400,86 x 172 x 275,3.9,166.00,1.1461,190.25,190,,,"Inverter 24/500 VE.Direct UK (BS 1363) PIN241501400 86 x 172 x 275 √ 3,9 € 166,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,43,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 24/800 VE.Direct IEC,PIN241801100,105 x 216 x 305,5.5,270.00,1.1461,309.45,309,,,"Inverter 24/800 VE.Direct IEC PIN241801100 105 x 216 x 305 √ 5,5 € 270,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,44,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 24/800 VE.Direct AU/NZ (AS/NZS 3112),PIN241801300,105 x 216 x 305,5.5,270.00,1.1461,309.45,309,,,"Inverter 24/800 VE.Direct AU/NZ (AS/NZS 3112) PIN241801300 105 x 216 x 305 √ 5,5 € 270,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,45,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 24/800 VE.Direct UK,PIN241801400,105 x 216 x 305,5.5,270.00,1.1461,309.45,309,,,"Inverter 24/800 VE.Direct UK PIN241801400 105 x 216 x 305 √ 5,5 € 270,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,47,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 24/1200 VE.Direct IEC,PIN242121100,117 x 232 x 327,7.4,340.00,1.1461,389.67,390,,,"Inverter 24/1200 VE.Direct IEC PIN242121100 117 x 232 x 327 √ 7,4 € 340,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,48,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 24/1200 VE.Direct AU/NZ (AS/NZS 3112),PIN242121300,117 x 232 x 327,7.4,340.00,1.1461,389.67,390,,,"Inverter 24/1200 VE.Direct AU/NZ (AS/NZS 3112) PIN242121300 117 x 232 x 327 √ 7,4 € 340,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,49,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 24/1200 VE.Direct UK (BS 1363),PIN242121400,117 x 232 x 327,7.4,340.00,1.1461,389.67,390,,,"Inverter 24/1200 VE.Direct UK (BS 1363) PIN242121400 117 x 232 x 327 √ 7,4 € 340,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,51,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 48/250 VE.Direct IEC,PIN481251100,86 x 165 x 260,2.4,103.00,1.1461,118.05,118,,,"Inverter 48/250 VE.Direct IEC PIN481251100 86 x 165 x 260 √ 2,4 € 103,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,52,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 48/250 VE.Direct AU/NZ (AS/NZS 3112),PIN481251300,86 x 165 x 260,2.4,103.00,1.1461,118.05,118,,,"Inverter 48/250 VE.Direct AU/NZ (AS/NZS 3112) PIN481251300 86 x 165 x 260 √ 2,4 € 103,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,54,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 48/375 VE.Direct IEC,PIN481371100,86 x 165 x 260,3.0,133.00,1.1461,152.43,152,,,"Inverter 48/375 VE.Direct IEC PIN481371100 86 x 165 x 260 √ 3,0 € 133,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,55,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 48/375 VE.Direct AU/NZ (AS/NZS 3112),PIN481371300,86 x 165 x 260,3.0,133.00,1.1461,152.43,152,,,"Inverter 48/375 VE.Direct AU/NZ (AS/NZS 3112) PIN481371300 86 x 165 x 260 √ 3,0 € 133,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,56,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 48/375 VE.Direct UK (BS 1363),PIN481371400,86 x 165 x 260,3.0,133.00,1.1461,152.43,152,,,"Inverter 48/375 VE.Direct UK (BS 1363) PIN481371400 86 x 165 x 260 √ 3,0 € 133,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,58,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 48/500 VE.Direct IEC,PIN481501100,86 x 172 x 275,3.9,166.00,1.1461,190.25,190,,,"Inverter 48/500 VE.Direct IEC PIN481501100 86 x 172 x 275 √ 3,9 € 166,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,59,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 48/500 VE.Direct AU/NZ (AS/NZS 3112),PIN481501300,86 x 172 x 275,3.9,166.00,1.1461,190.25,190,,,"Inverter 48/500 VE.Direct AU/NZ (AS/NZS 3112) PIN481501300 86 x 172 x 275 √ 3,9 € 166,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,61,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 48/800 VE.Direct IEC,PIN481801100,105 x 216 x 305,5.5,270.00,1.1461,309.45,309,,,"Inverter 48/800 VE.Direct IEC PIN481801100 105 x 216 x 305 √ 5,5 € 270,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,62,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 48/800 VE.Direct AU/NZ (AS/NZS 3112),PIN481801300,105 x 216 x 305,5.5,270.00,1.1461,309.45,309,,,"Inverter 48/800 VE.Direct AU/NZ (AS/NZS 3112) PIN481801300 105 x 216 x 305 √ 5,5 € 270,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,63,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 48/800 VE.Direct UK (BS 1363),PIN481801400,105 x 216 x 305,5.5,270.00,1.1461,309.45,309,,,"Inverter 48/800 VE.Direct UK (BS 1363) PIN481801400 105 x 216 x 305 √ 5,5 € 270,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,17,65,APPENDIX INVERTERS: ALTERNATIVE OUTLETS,(VE.Direct Bluetooth,Inverter 48/1200 VE.Direct IEC,PIN482121100,117 x 232 x 327,7.4,357.00,1.1461,409.16,409,,,"Inverter 48/1200 VE.Direct IEC PIN482121100 117 x 232 x 327 √ 7,4 € 357,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,7,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output, natural convection cooling. With BS 1363 plug (UK)",Blue Smart IP65 Charger 6V/12V-1.1 + DC connector,BPC120134024R,36 x 65 x 149,0.4,57.00,1.1461,65.33,65,Retail packaging suffix R included,,"Blue Smart IP65 Charger 6V/12V-1.1 + DC connector BPC120134024R 36 x 65 x 149 √ 0,4 € 57,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,8,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output, natural convection cooling. With BS 1363 plug (UK)",Blue Smart IP65s Charger 12/4 + DC connector,BPC120433024R,45 x 81 x 182,0.6,81.00,1.1461,92.83,93,Retail packaging suffix R included,,"Blue Smart IP65s Charger 12/4 + DC connector BPC120433024R 45 x 81 x 182 √ 0,6 € 81,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,9,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output, natural convection cooling. With BS 1363 plug (UK)",Blue Smart IP65s Charger 12/5 + DC connector,BPC120533024R,45 x 81 x 182,0.6,90.00,1.1461,103.15,103,Retail packaging suffix R included,,"Blue Smart IP65s Charger 12/5 + DC connector BPC120533024R 45 x 81 x 182 √ 0,6 € 90,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,10,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output, natural convection cooling. With BS 1363 plug (UK)",Blue Smart IP65 Charger 12/7 + DC connector,BPC120731024R,47 x 95 x 190,0.8,107.00,1.1461,122.63,123,Retail packaging suffix R included,,"Blue Smart IP65 Charger 12/7 + DC connector BPC120731024R 47 x 95 x 190 √ 0,8 € 107,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,11,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output, natural convection cooling. With BS 1363 plug (UK)",Blue Smart IP65 Charger 12/10 + DC connector,BPC121031024R,60 x 105 x 190,0.9,127.00,1.1461,145.55,146,Retail packaging suffix R included,,"Blue Smart IP65 Charger 12/10 + DC connector BPC121031024R 60 x 105 x 190 √ 0,9 € 127,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,12,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output, natural convection cooling. With BS 1363 plug (UK)",Blue Smart IP65 Charger 12/15 + DC connector,BPC121531024R,60 x 105 x 190,0.8,132.00,1.1461,151.29,151,Retail packaging suffix R included,,"Blue Smart IP65 Charger 12/15 + DC connector BPC121531024R 60 x 105 x 190 √ 0,8 € 132,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,13,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output, natural convection cooling. With BS 1363 plug (UK)",Blue Smart IP65 Charger 12/25 + DC connector,BPC122531024,75 x 140 x 240,1.9,185.00,1.1461,212.03,212,,,"Blue Smart IP65 Charger 12/25 + DC connector BPC122531024 75 x 140 x 240 √ 1,9 € 185,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,14,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output, natural convection cooling. With BS 1363 plug (UK)",Blue Smart IP65 Charger 24/8 + DC connector,BPC240831024R,60 x 105 x 190,0.9,132.00,1.1461,151.29,151,Retail packaging suffix R included,,"Blue Smart IP65 Charger 24/8 + DC connector BPC240831024R 60 x 105 x 190 √ 0,9 € 132,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,15,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output, natural convection cooling. With BS 1363 plug (UK)",Blue Smart IP65 Charger 24/13 + DC connector,BPC241331024,75 x 140 x 240,1.9,185.00,1.1461,212.03,212,,,"Blue Smart IP65 Charger 24/13 + DC connector BPC241331024 75 x 140 x 240 √ 1,9 € 185,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,17,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output or 3 outputs, fan assisted cooling. With BS 1363 plug (UK)",Blue Smart IP22 Charger 12/15 (1),BPC121542022,235 x 108 x 65,1.4,135.00,1.1461,154.72,155,,,"Blue Smart IP22 Charger 12/15 (1) BPC121542022 235 x 108 x 65 √ 1,4 € 135,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,18,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output or 3 outputs, fan assisted cooling. With BS 1363 plug (UK)",Blue Smart IP22 Charger 12/15 (3),BPC121544022,235 x 108 x 65,1.4,141.00,1.1461,161.60,162,,,"Blue Smart IP22 Charger 12/15 (3) BPC121544022 235 x 108 x 65 √ 1,4 € 141,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,19,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output or 3 outputs, fan assisted cooling. With BS 1363 plug (UK)",Blue Smart IP22 Charger 12/20 (1),BPC122042022,235 x 108 x 65,1.4,146.00,1.1461,167.33,167,,,"Blue Smart IP22 Charger 12/20 (1) BPC122042022 235 x 108 x 65 √ 1,4 € 146,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,20,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output or 3 outputs, fan assisted cooling. With BS 1363 plug (UK)",Blue Smart IP22 Charger 12/20 (3),BPC122043022,235 x 108 x 65,1.4,165.00,1.1461,189.11,189,,,"Blue Smart IP22 Charger 12/20 (3) BPC122043022 235 x 108 x 65 √ 1,4 € 165,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,21,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output or 3 outputs, fan assisted cooling. With BS 1363 plug (UK)",Blue Smart IP22 Charger 12/30 (1),BPC123047022,235 x 108 x 65,1.4,176.00,1.1461,201.71,202,,,"Blue Smart IP22 Charger 12/30 (1) BPC123047022 235 x 108 x 65 √ 1,4 € 176,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,22,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output or 3 outputs, fan assisted cooling. With BS 1363 plug (UK)",Blue Smart IP22 Charger 12/30 (3),BPC123048022,235 x 108 x 65,1.4,188.00,1.1461,215.47,215,,,"Blue Smart IP22 Charger 12/30 (3) BPC123048022 235 x 108 x 65 √ 1,4 € 188,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,23,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output or 3 outputs, fan assisted cooling. With BS 1363 plug (UK)",Blue Smart IP22 Charger 24/12(1),BPC241242022,235 x 108 x 65,1.4,151.00,1.1461,173.06,173,,,"Blue Smart IP22 Charger 24/12(1) BPC241242022 235 x 108 x 65 √ 1,4 € 151,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,24,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output or 3 outputs, fan assisted cooling. With BS 1363 plug (UK)",Blue Smart IP22 Charger 24/16 (1),BPC241647022,235 x 108 x 65,1.4,171.00,1.1461,195.98,196,,,"Blue Smart IP22 Charger 24/16 (1) BPC241647022 235 x 108 x 65 √ 1,4 € 171,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,25,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output or 3 outputs, fan assisted cooling. With BS 1363 plug (UK)",Blue Smart IP22 Charger 24/16 (3),BPC241648022,235 x 108 x 65,1.4,194.00,1.1461,222.34,222,,,"Blue Smart IP22 Charger 24/16 (3) BPC241648022 235 x 108 x 65 √ 1,4 € 194,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,27,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output, natural convection cooling. With BS 1363 plug (UK)",Blue Smart IP67 Charger 12/7(1),BPC120747026,85 x 211 x 60,1.8,100.00,1.1461,114.61,115,,,"Blue Smart IP67 Charger 12/7(1) BPC120747026 85 x 211 x 60 √ 1,8 € 100,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,28,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output, natural convection cooling. With BS 1363 plug (UK)",Blue Smart IP67 Charger 12/13(1),BPC121347026,85 x 211 x 60,1.8,133.00,1.1461,152.43,152,,,"Blue Smart IP67 Charger 12/13(1) BPC121347026 85 x 211 x 60 √ 1,8 € 133,00"
Victron Energy Pricelist 2026-Q2 Euro C Ex VAT,18,29,APPENDIX BATTERY CHARGERS: ALTERNATIVE AC PLUGS,"1 output, natural convection cooling. With BS 1363 plug (UK)",Blue Smart IP67 Charger 12/17(1),BPC121747026,99 x 219 x 65,2.4,147.00,1.1461,168.48,168,,,"Blue Smart IP67 Charger 12/17(1) BPC121747026 99 x 219 x 65 √ 2,4 € 147,00"
